Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,Log_Total_Income,Log_LoanAmount
LP_A06164,Male,Yes,1,Not Graduate,No,5542,3310,143,360,1.0,Urban,Y,8852,9.08851166361105,4.969813299576001
LP_A03537,Male,No,2,Graduate,No,6447,3381,124,180,1.0,Semiurban,Y,9828,9.19309247856663,4.8283137373023015
LP_R02138,Male,No,2,Graduate,Yes,3839,1419,82,180,0.0,Semiurban,N,5258,8.567696173589344,4.418840607796598
LP_A04339,Male,Yes,0,Graduate,No,4554,4397,217,360,0.0,Semiurban,Y,8951,9.09963224999176,5.384495062789089
LP_R06162,Male,Yes,3+,Not Graduate,No,2550,1535,105,180,0.0,Semiurban,N,4085,8.315321775377567,4.663439094112067
LP_A05888,Male,No,2,Graduate,No,3643,1203,122,360,1.0,Semiurban,Y,4846,8.486115235845377,4.812184355372417
LP_R03437,Male,No,2,Graduate,No,7164,923,119,180,0.0,Semiurban,N,8087,8.998136760700307,4.787491742782046
LP_R03724,Male,No,1,Not Graduate,Yes,2746,331,257,300,0.0,Semiurban,N,3077,8.032035314398824,5.552959584921617
LP_A02746,Male,Yes,3+,Graduate,No,4342,894,155,360,1.0,Urban,Y,5236,8.563504094279487,5.049856007249537
LP_A06153,Male,Yes,1,Graduate,No,5278,5352,90,240,1.0,Rural,Y,10630,9.271529540288606,4.51085950651685
LP_R05367,Male,No,1,Graduate,No,2078,928,89,360,0.0,Rural,N,3006,8.008698182988528,4.499809670330265
LP_A00102,Female,Yes,0,Graduate,No,13182,2655,227,300,1.0,Semiurban,Y,15837,9.670167394770358,5.429345628954441
LP_A05685,Male,Yes,0,Not Graduate,No,3206,1941,172,360,1.0,Rural,Y,5147,8.546363568716018,5.153291594497779
LP_A01661,Male,Yes,0,Graduate,No,6076,1097,116,120,1.0,Urban,Y,7173,8.878218658092228,4.762173934797756
LP_R04650,Male,No,2,Graduate,No,6190,307,202,120,0.0,Rural,N,6497,8.779249716229046,5.313205979041787
LP_A02684,Female,Yes,1,Graduate,Yes,3419,3087,135,300,1.0,Urban,Y,6506,8.780633799494984,4.912654885736052
LP_A09412,Male,Yes,2,Graduate,No,8882,4136,179,360,1.0,Rural,Y,13018,9.474165107897397,5.19295685089021
LP_A07341,Female,Yes,0,Graduate,No,3677,3145,162,300,0.0,Urban,Y,6822,8.828054536815424,5.093750200806762
LP_R04525,Female,No,0,Not Graduate,Yes,5004,1372,235,240,0.0,Semiurban,N,6376,8.760453046315272,5.4638318050256105
LP_R09722,Female,No,2,Graduate,No,1719,2054,275,120,0.0,Urban,N,3773,8.235890725928495,5.62040086571715
LP_R01716,Female,Yes,0,Graduate,No,3263,490,193,240,0.0,Semiurban,N,3753,8.230577217146454,5.267858159063328
LP_R05154,Female,No,0,Not Graduate,No,4342,1793,305,300,0.0,Rural,N,6135,8.721928343047091,5.723585101952381
LP_A01694,Male,Yes,2,Graduate,No,7599,2104,167,300,1.0,Semiurban,Y,9703,9.180293450623886,5.123963979403259
LP_A09199,Female,Yes,3+,Graduate,No,7744,930,105,360,0.0,Urban,Y,8674,9.06820060481506,4.663439094112067
LP_A01065,Male,No,1,Not Graduate,No,14081,3837,103,360,1.0,Semiurban,Y,17918,9.793616881400416,4.6443908991413725
LP_A07305,Female,Yes,0,Graduate,No,5963,1265,121,360,1.0,Urban,Y,7228,8.885855993000296,4.804021044733257
LP_R02809,Female,No,3+,Not Graduate,Yes,400,1730,152,360,0.0,Rural,N,2130,7.664346632098617,5.030437921392435
LP_R01731,Male,No,0,Graduate,No,3756,0,152,120,0.0,Rural,N,3756,8.231376045573969,5.030437921392435
LP_R06607,Female,No,0,Graduate,No,5281,609,191,360,0.0,Semiurban,N,5890,8.681181041521688,5.2574953720277815
LP_R08519,Female,Yes,2,Graduate,No,2450,760,181,120,0.0,Rural,N,3210,8.074337694089515,5.204006687076795
LP_R05350,Male,No,1,Graduate,No,400,1179,212,240,0.0,Semiurban,N,1579,7.365180126021013,5.3612921657094255
LP_A05250,Female,Yes,2,Graduate,No,7460,567,63,300,1.0,Rural,Y,8027,8.990690709916228,4.1588830833596715
LP_A03479,Female,No,1,Graduate,No,7904,3607,189,240,1.0,Semiurban,Y,11511,9.351145248567203,5.247024072160486
LP_A05749,Male,Yes,0,Graduate,No,5089,2543,101,240,1.0,Semiurban,Y,7632,8.94023623179847,4.624972813284271
LP_R07740,Female,No,2,Graduate,No,3778,2077,181,120,0.0,Semiurban,N,5855,8.675222055641148,5.204006687076795
LP_A00720,Female,Yes,0,Graduate,No,5683,1378,113,360,1.0,Urban,Y,7061,8.862483576488332,4.736198448394496
LP_A03965,Female,Yes,0,Graduate,No,9011,2896,71,240,1.0,Urban,Y,11907,9.384965722135666,4.276666119016055
LP_A00034,Female,Yes,1,Not Graduate,No,7277,3492,127,360,1.0,Semiurban,Y,10769,9.284519770150434,4.852030263919617
LP_R01562,Female,Yes,0,Not Graduate,No,4707,2624,289,120,0.0,Urban,N,7331,8.900003608959596,5.66988092298052
LP_R03175,Male,No,1,Graduate,No,2392,741,174,240,0.0,Semiurban,N,3133,8.050065422915965,5.1647859739235145
LP_A02358,Female,Yes,2,Graduate,Yes,5373,3025,162,300,1.0,Urban,Y,8398,9.035867930125628,5.093750200806762
LP_R01711,Female,Yes,0,Graduate,Yes,1978,1440,234,300,1.0,Rural,N,3418,8.137103389639302,5.459585514144159
LP_R05159,Female,No,2,Graduate,No,1482,969,223,240,1.0,Rural,N,2451,7.804659297056102,5.4116460518550396
LP_A08980,Female,Yes,0,Not Graduate,No,7884,965,172,300,1.0,Urban,Y,8849,9.088172738001974,5.153291594497779
LP_A02893,Male,Yes,1,Graduate,No,5933,3275,128,120,1.0,Semiurban,Y,9208,9.127936545721367,4.859812404361672
LP_A02608,Female,Yes,0,Graduate,No,4306,628,201,240,1.0,Rural,Y,4934,8.504107951867582,5.308267697401205
LP_A06292,Female,Yes,0,Not Graduate,No,6394,688,185,240,1.0,Semiurban,Y,7082,8.865452825753623,5.225746673713202
LP_A00937,Male,Yes,0,Graduate,No,5344,221,127,360,1.0,Rural,Y,5565,8.624431942085836,4.852030263919617
LP_A00396,Female,Yes,0,Graduate,No,7171,480,191,360,1.0,Rural,Y,7651,8.942722330560143,5.2574953720277815
LP_R04540,Female,No,3+,Not Graduate,Yes,400,779,246,300,0.0,Urban,N,1179,7.07326971745971,5.5093883366279774
LP_R07233,Female,No,3+,Not Graduate,No,2645,1230,196,240,1.0,Urban,N,3875,8.262558973010657,5.2832037287379885
LP_R07416,Female,No,1,Graduate,Yes,3229,1432,41,240,0.0,Rural,N,4661,8.447199819595703,3.7376696182833684
LP_R05136,Female,No,0,Not Graduate,No,1714,1048,140,360,0.0,Urban,N,2762,7.924072324923417,4.948759890378168
LP_R02531,Female,No,1,Not Graduate,No,4496,0,246,120,0.0,Rural,N,4496,8.411165786770708,5.5093883366279774
LP_A02134,Male,Yes,3+,Graduate,Yes,9723,3581,182,300,1.0,Urban,Y,13304,9.49589518341179,5.209486152841421
LP_R01651,Male,No,1,Graduate,No,5304,1027,264,240,0.0,Rural,N,6331,8.753371421000903,5.579729825986222
LP_R05292,Male,No,0,Not Graduate,Yes,2585,0,225,360,1.0,Urban,N,2585,7.857867559331803,5.420534999272286
LP_R05364,Male,No,3+,Not Graduate,No,1517,1684,221,120,1.0,Urban,N,3201,8.07153089355666,5.402677381872279
LP_A07113,Female,No,2,Graduate,Yes,7147,2920,175,180,0.0,Urban,Y,10067,9.217117356255207,5.170483995038151
LP_R05396,Female,No,0,Graduate,No,4076,757,249,240,0.0,Rural,N,4833,8.483429561263428,5.521460917862246
LP_R00780,Male,No,0,Graduate,No,2971,1835,107,180,0.0,Semiurban,N,4806,8.47782846789396,4.68213122712422
LP_R08839,Female,No,1,Not Graduate,No,5335,166,226,120,0.0,Semiurban,N,5501,8.61286694148452,5.424950017481403
LP_A03119,Female,Yes,2,Graduate,No,5507,1987,109,360,1.0,Rural,Y,7494,8.921991410536698,4.700480365792417
LP_R03720,Female,Yes,1,Not Graduate,Yes,3591,2164,153,240,0.0,Urban,N,5755,8.657998068007258,5.0369526024136295
LP_A05282,Male,No,1,Graduate,No,3597,1168,167,300,1.0,Urban,Y,4765,8.469262657658687,5.123963979403259
LP_A01210,Male,Yes,3+,Not Graduate,No,4821,0,178,360,1.0,Semiurban,Y,4821,8.480944058741116,5.187385805840755
LP_A04104,Male,Yes,0,Not Graduate,No,6344,1717,156,240,1.0,Semiurban,Y,8061,8.994916943677111,5.056245805348308
LP_R07265,Female,No,2,Graduate,No,3633,0,240,240,1.0,Rural,N,3633,8.198089248956116,5.484796933490655
LP_R09948,Female,No,1,Not Graduate,Yes,4622,946,149,300,0.0,Semiurban,N,5568,8.624970783589669,5.0106352940962555
LP_A01085,Male,Yes,2,Graduate,No,9837,3242,128,240,1.0,Urban,Y,13079,9.47883962501119,4.859812404361672
LP_A07888,Male,No,1,Graduate,Yes,6296,4400,138,180,1.0,Rural,Y,10696,9.27771860730613,4.9344739331306915
LP_A08950,Male,No,2,Graduate,No,8998,1391,177,240,1.0,Rural,Y,10389,9.248599084093273,5.181783550292085
LP_A07591,Male,Yes,3+,Graduate,No,6712,2742,108,240,1.0,Rural,Y,9454,9.154298981092557,4.6913478822291435
LP_A06383,Male,Yes,1,Graduate,Yes,6145,1937,111,300,1.0,Rural,Y,8082,8.997518369733845,4.718498871295094
LP_R09697,Female,No,2,Not Graduate,No,3365,362,132,120,0.0,Urban,N,3727,8.223627175805483,4.890349128221754
LP_R00279,Male,Yes,3+,Graduate,No,3499,911,165,180,0.0,Rural,N,4410,8.39185670010494,5.111987788356544
LP_R02059,Female,Yes,0,Not Graduate,Yes,710,539,222,180,0.0,Rural,N,1249,7.1308988302963465,5.407171771460119
LP_R00384,Male,No,0,Not Graduate,Yes,4490,1355,237,120,1.0,Semiurban,N,5845,8.673512945671192,5.472270673671475
LP_R00829,Female,Yes,3+,Not Graduate,No,4840,292,278,240,0.0,Semiurban,N,5132,8.543445562560303,5.631211781821365
LP_R07595,Male,No,2,Graduate,Yes,400,1403,396,180,1.0,Urban,N,1803,7.4977617006225685,5.983936280687191
LP_R00319,Female,No,3+,Graduate,Yes,2571,0,175,180,0.0,Urban,N,2571,7.85243908535751,5.170483995038151
LP_A09209,Female,Yes,0,Graduate,No,7457,2556,138,120,1.0,Urban,Y,10013,9.211739392889891,4.9344739331306915
LP_A03379,Female,Yes,1,Not Graduate,No,11283,1612,121,300,1.0,Semiurban,Y,12895,9.464672464746409,4.804021044733257
LP_A02635,Female,Yes,0,Graduate,No,9648,1325,174,120,1.0,Urban,Y,10973,9.30328411761892,5.1647859739235145
LP_R00479,Male,Yes,1,Graduate,No,4237,1217,20,240,0.0,Semiurban,N,5454,8.604287898267172,3.044522437723423
LP_A01458,Female,Yes,0,Graduate,No,10193,1876,89,300,1.0,Semiurban,Y,12069,9.398478314091577,4.499809670330265
LP_A07922,Female,Yes,0,Graduate,No,9464,2855,138,360,1.0,Urban,Y,12319,9.41897923708751,4.9344739331306915
LP_A01318,Female,Yes,0,Graduate,Yes,9677,1698,164,240,1.0,Semiurban,Y,11375,9.339261152043022,5.10594547390058
LP_A01769,Male,Yes,1,Graduate,Yes,5662,4010,148,360,1.0,Rural,Y,9672,9.177093778182547,5.003946305945459
LP_R03023,Female,No,2,Not Graduate,Yes,3085,805,177,180,0.0,Urban,N,3890,8.266421472984554,5.181783550292085
LP_R00569,Male,No,1,Graduate,No,1970,487,178,360,1.0,Rural,N,2457,7.80710329012598,5.187385805840755
LP_R01698,Male,Yes,2,Graduate,No,3126,33,92,300,0.0,Semiurban,N,3159,8.058327306580958,4.532599493153256
LP_A09004,Male,No,3+,Graduate,Yes,5025,0,148,180,1.0,Urban,Y,5025,8.522379718103538,5.003946305945459
LP_A08474,Male,Yes,0,Graduate,No,8059,4852,109,180,0.0,Semiurban,Y,12911,9.46591239050973,4.700480365792417
LP_A02583,Female,Yes,1,Not Graduate,No,9040,606,145,360,1.0,Semiurban,Y,9646,9.174402265170553,4.983606621708336
LP_R01827,Female,No,3+,Graduate,No,4517,1373,231,180,0.0,Semiurban,N,5890,8.681181041521688,5.44673737166631
LP_A03609,Female,No,0,Graduate,Yes,12544,3610,148,360,1.0,Semiurban,Y,16154,9.689984878258599,5.003946305945459
LP_A03334,Male,No,0,Graduate,No,5794,2064,157,360,1.0,Semiurban,Y,7858,8.969414650866176,5.062595033026967
LP_R06256,Female,Yes,1,Graduate,Yes,3931,58,264,300,1.0,Rural,N,3989,8.29154650988391,5.579729825986222
LP_A03562,Female,Yes,0,Graduate,No,11590,0,41,360,1.0,Rural,Y,11590,9.357984213888745,3.7376696182833684
LP_R06316,Male,No,2,Not Graduate,No,4476,168,298,120,0.0,Semiurban,N,4644,8.443546651247939,5.700443573390687
LP_A01475,Female,No,0,Graduate,No,10312,3076,160,300,1.0,Urban,Y,13388,9.50218875329738,5.081404364984463
LP_A00130,Female,Yes,0,Graduate,No,10317,1308,234,360,1.0,Urban,Y,11625,9.360999248261296,5.459585514144159
LP_A09161,Male,Yes,3+,Not Graduate,No,11077,3052,175,360,1.0,Semiurban,Y,14129,9.556055475678573,5.170483995038151
LP_R02711,Male,No,1,Graduate,Yes,6295,1211,123,240,0.0,Rural,N,7506,8.923591197573002,4.820281565605037
LP_A05760,Male,Yes,0,Not Graduate,No,5589,4063,147,360,1.0,Urban,Y,9652,9.175024026848615,4.997212273764115
LP_R05625,Female,No,3+,Graduate,No,2134,1885,201,240,1.0,Urban,N,4019,8.299037181613066,5.308267697401205
LP_R02110,Female,Yes,2,Not Graduate,Yes,3227,0,137,300,0.0,Rural,N,3227,8.07961802938984,4.927253685157205
LP_R05574,Female,No,3+,Graduate,Yes,3715,203,272,180,0.0,Urban,N,3918,8.273591798199632,5.60947179518496
LP_R03164,Female,No,1,Graduate,No,4299,0,196,120,1.0,Urban,N,4299,8.366370301681654,5.2832037287379885
LP_A02751,Male,Yes,0,Graduate,Yes,8219,1084,103,360,1.0,Rural,Y,9303,9.1381996941985,4.6443908991413725
LP_A05106,Male,Yes,2,Graduate,No,11338,3388,130,360,1.0,Urban,Y,14726,9.597437822726162,4.875197323201151
LP_A09237,Male,Yes,0,Graduate,Yes,11772,1133,96,360,1.0,Urban,Y,12905,9.465447598495786,4.574710978503383
LP_A06779,Female,Yes,0,Graduate,Yes,3130,3465,118,360,0.0,Urban,Y,6595,8.794218683679489,4.77912349311153
LP_A07178,Male,Yes,2,Graduate,No,7299,2474,58,360,1.0,Rural,Y,9773,9.1874810778301,4.07753744390572
LP_A01825,Male,No,0,Graduate,No,11453,1114,170,360,1.0,Urban,Y,12567,9.438909179935457,5.14166355650266
LP_R05972,Female,Yes,1,Graduate,Yes,4258,2499,183,120,0.0,Urban,N,6757,8.818482267274236,5.214935757608986
LP_A09315,Male,No,0,Graduate,Yes,10858,868,204,240,1.0,Rural,Y,11726,9.369649154461065,5.3230099791384085
LP_A04010,Female,Yes,2,Not Graduate,No,4073,2323,150,180,1.0,Semiurban,Y,6396,8.763584409450138,5.017279836814924
LP_A00339,Female,Yes,0,Not Graduate,No,3774,351,199,240,0.0,Semiurban,Y,4125,8.325063693631197,5.298317366548036
LP_R03754,Female,Yes,3+,Not Graduate,No,3924,796,262,360,0.0,Rural,N,4720,8.459775920546287,5.572154032177765
LP_A04417,Female,Yes,3+,Not Graduate,Yes,5765,2100,112,240,1.0,Rural,Y,7865,8.970304952991755,4.727387818712341
LP_R01320,Female,Yes,3+,Not Graduate,No,3778,1511,192,180,0.0,Semiurban,N,5289,8.573573524852344,5.262690188904886
LP_R05720,Male,Yes,3+,Not Graduate,Yes,3904,0,235,120,0.0,Semiurban,N,3904,8.270013062273787,5.4638318050256105
LP_R04244,Male,No,0,Not Graduate,No,4563,504,98,360,0.0,Rural,N,5067,8.53070154144103,4.59511985013459
LP_R04720,Male,No,2,Not Graduate,Yes,4173,1749,308,360,0.0,Urban,N,5922,8.686598356276965,5.733341276897746
LP_A08138,Male,No,0,Graduate,Yes,8398,0,161,240,1.0,Rural,Y,8398,9.035867930125628,5.087596335232384
LP_A04128,Female,No,3+,Graduate,No,8256,2218,93,360,1.0,Semiurban,Y,10474,9.25674674479034,4.543294782270004
LP_A06741,Male,Yes,0,Graduate,No,3524,741,119,180,0.0,Semiurban,Y,4265,8.358431899031295,4.787491742782046
LP_R07668,Male,No,1,Not Graduate,No,1311,561,169,300,0.0,Rural,N,1872,7.5352967024440884,5.135798437050262
LP_R05462,Female,Yes,3+,Not Graduate,No,2188,1204,271,300,0.0,Urban,N,3392,8.129469764784231,5.605802066295998
LP_A02216,Female,Yes,0,Graduate,Yes,8090,644,163,300,1.0,Urban,Y,8734,9.075093222568157,5.099866427824199
LP_A09000,Male,Yes,1,Graduate,No,6144,0,206,360,1.0,Rural,Y,6144,8.723394022000136,5.332718793265369
LP_A02995,Male,Yes,1,Graduate,Yes,3421,2422,154,240,1.0,Urban,Y,5843,8.67317077287059,5.043425116919247
LP_R05120,Female,No,2,Not Graduate,No,400,2100,133,180,0.0,Semiurban,N,2500,7.824445930877619,4.897839799950911
LP_R02429,Male,No,1,Graduate,Yes,5855,0,344,300,1.0,Rural,N,5855,8.675222055641148,5.84354441703136
LP_R09061,Female,No,1,Not Graduate,Yes,5496,1421,333,360,0.0,Rural,N,6917,8.841881989497114,5.811140992976701
LP_R01114,Female,No,3+,Graduate,Yes,3601,0,193,300,0.0,Rural,N,3601,8.189244525735901,5.267858159063328
LP_A06503,Female,Yes,0,Graduate,No,3896,1133,141,300,1.0,Rural,Y,5029,8.523175263093785,4.955827057601261
LP_R09202,Female,No,1,Not Graduate,No,4321,887,241,360,0.0,Urban,N,5208,8.558143177745192,5.488937726156687
LP_R02334,Female,No,0,Graduate,No,4803,0,258,300,0.0,Rural,N,4803,8.477204183199873,5.556828061699537
LP_A09451,Male,Yes,0,Graduate,No,10974,1734,132,300,1.0,Rural,Y,12708,9.450065682882071,4.890349128221754
LP_A05083,Male,Yes,2,Graduate,No,9798,3071,92,180,1.0,Semiurban,Y,12869,9.462654300590172,4.532599493153256
LP_R02314,Female,No,0,Graduate,No,2006,0,182,300,0.0,Rural,N,2006,7.604396348796338,5.209486152841421
LP_A08478,Male,Yes,0,Graduate,No,6989,793,158,300,1.0,Urban,Y,7782,8.959697146959389,5.0689042022202315
LP_R05956,Male,Yes,0,Graduate,No,2898,0,222,360,1.0,Urban,N,2898,7.972121128921655,5.407171771460119
LP_R06231,Female,No,1,Not Graduate,No,650,0,191,300,0.0,Semiurban,N,650,6.478509642208569,5.2574953720277815
LP_A09624,Female,Yes,0,Graduate,No,6635,0,58,120,1.0,Semiurban,Y,6635,8.800264651310336,4.07753744390572
LP_A00655,Male,Yes,0,Not Graduate,No,5921,2121,204,240,1.0,Semiurban,Y,8042,8.99255742690407,5.3230099791384085
LP_R08963,Male,Yes,0,Not Graduate,Yes,5148,449,143,360,0.0,Rural,N,5597,8.630164670075398,4.969813299576001
LP_R05418,Male,Yes,2,Graduate,Yes,3841,3185,315,120,0.0,Rural,N,7026,8.857515151192198,5.755742213586912
LP_A02589,Male,Yes,1,Not Graduate,No,3960,1805,145,360,1.0,Urban,Y,5765,8.659733878198347,4.983606621708336
LP_R05402,Female,Yes,0,Graduate,No,2751,1313,204,240,0.0,Semiurban,N,4064,8.310169021981912,5.3230099791384085
LP_A05980,Male,Yes,3+,Graduate,Yes,4273,751,146,360,1.0,Urban,Y,5024,8.522180732927277,4.990432586778736
LP_A07826,Male,No,1,Graduate,No,7811,96,116,300,1.0,Urban,Y,7907,8.975630184290507,4.762173934797756
LP_A03350,Female,No,0,Not Graduate,Yes,5562,1988,87,360,1.0,Rural,Y,7550,8.929435283803425,4.477336814478207
LP_R01733,Female,Yes,2,Graduate,Yes,3506,547,146,300,0.0,Urban,N,4053,8.307459327011946,4.990432586778736
LP_A08416,Female,Yes,2,Graduate,No,6560,2729,81,360,1.0,Semiurban,Y,9289,9.136693831807884,4.406719247264253
LP_A06087,Male,Yes,2,Graduate,Yes,4702,4825,96,120,0.0,Urban,Y,9527,9.161990111035136,4.574710978503383
LP_A03223,Male,No,2,Graduate,No,10166,1357,145,360,1.0,Rural,Y,11523,9.35218709620442,4.983606621708336
LP_R02883,Female,No,1,Graduate,No,5572,57,183,300,0.0,Rural,N,5629,8.635864721133736,5.214935757608986
LP_R02335,Male,No,0,Graduate,No,2201,0,228,120,1.0,Semiurban,N,2201,7.697121317282625,5.43372200355424
LP_A08365,Female,Yes,1,Graduate,No,5871,1618,141,180,1.0,Urban,Y,7489,8.921324076511265,4.955827057601261
LP_R01078,Female,No,3+,Not Graduate,Yes,5392,94,216,120,0.0,Semiurban,N,5486,8.610136937058975,5.37989735354046
LP_A03615,Male,No,1,Graduate,No,8391,100,139,240,1.0,Semiurban,Y,8491,9.046879822823147,4.941642422609304
LP_R07785,Male,Yes,2,Not Graduate,No,4696,150,173,120,1.0,Rural,N,4846,8.486115235845377,5.159055299214529
LP_A00449,Female,Yes,0,Not Graduate,No,8653,3288,67,240,1.0,Urban,Y,11941,9.387816877106937,4.219507705176107
LP_R04861,Male,Yes,3+,Not Graduate,No,5876,741,358,240,0.0,Semiurban,N,6617,8.797548488481558,5.883322388488279
LP_R00044,Female,No,0,Graduate,No,5225,1396,154,120,1.0,Semiurban,N,6621,8.798152718107191,5.043425116919247
LP_R01418,Female,Yes,1,Graduate,Yes,2319,0,161,180,0.0,Urban,N,2319,7.749322464660356,5.087596335232384
LP_R05618,Male,Yes,1,Graduate,No,1602,1707,209,120,1.0,Rural,N,3309,8.104703468371108,5.3471075307174685
LP_A06407,Male,Yes,1,Graduate,No,1000,2377,137,180,1.0,Semiurban,Y,3377,8.125039097367745,4.927253685157205
LP_A08696,Female,No,2,Graduate,Yes,8948,974,95,360,1.0,Urban,Y,9922,9.202610573914242,4.564348191467836
LP_R09474,Female,No,2,Graduate,No,4558,488,244,240,0.0,Rural,N,5046,8.526549286340263,5.501258210544727
LP_R01076,Male,No,2,Graduate,No,2733,878,251,240,1.0,Urban,N,3611,8.192016914536875,5.529429087511423
LP_A05815,Male,Yes,1,Graduate,No,8949,457,105,300,1.0,Urban,Y,9406,9.149209371971951,4.663439094112067
LP_A00535,Female,Yes,3+,Graduate,No,8391,3501,105,300,1.0,Semiurban,Y,11892,9.383705270727246,4.663439094112067
LP_A09234,Female,No,0,Graduate,No,8397,1889,154,360,1.0,Semiurban,Y,10286,9.23863624113103,5.043425116919247
LP_R04620,Male,No,0,Not Graduate,Yes,4328,1941,151,180,0.0,Semiurban,N,6269,8.743531633626967,5.0238805208462765
LP_A05426,Female,Yes,0,Not Graduate,Yes,5992,1024,94,360,1.0,Semiurban,Y,7016,8.85609105525229,4.553876891600541
LP_R01020,Male,No,0,Graduate,No,1686,2064,92,300,0.0,Rural,N,3750,8.229777750081887,4.532599493153256
LP_A02425,Male,Yes,0,Graduate,No,3719,2171,165,120,1.0,Semiurban,Y,5890,8.681181041521688,5.111987788356544
LP_A01836,Female,Yes,1,Graduate,No,5127,440,122,360,1.0,Urban,Y,5567,8.624791202014256,4.812184355372417
LP_R00354,Male,No,1,Not Graduate,No,3499,914,221,180,0.0,Urban,N,4413,8.392536586816682,5.402677381872279
LP_A04742,Female,No,0,Graduate,No,8256,1961,95,240,1.0,Semiurban,Y,10217,9.231906149890744,4.564348191467836
LP_R00463,Male,No,0,Not Graduate,No,2983,1467,297,240,0.0,Urban,N,4450,8.400884069015854,5.697093486505405
LP_A07463,Male,No,0,Graduate,No,9525,2937,174,360,1.0,Rural,Y,12462,9.430519533826377,5.1647859739235145
LP_R07298,Male,No,1,Not Graduate,No,1144,2003,139,300,1.0,Rural,N,3147,8.054522609537294,4.941642422609304
LP_A03463,Female,No,0,Graduate,No,10115,2120,158,120,1.0,Rural,Y,12235,9.412137705270794,5.0689042022202315
LP_R04634,Female,No,2,Not Graduate,No,4250,0,114,180,0.0,Rural,N,4250,8.35490952835879,4.74493212836325
LP_A02680,Male,No,0,Graduate,No,8343,699,171,180,1.0,Urban,Y,9042,9.10974625674048,5.147494476813453
LP_R00119,Male,No,1,Not Graduate,Yes,3727,1175,173,240,0.0,Urban,N,4902,8.497602541651233,5.159055299214529
LP_A06373,Male,Yes,0,Graduate,No,4177,682,135,240,1.0,Urban,Y,4859,8.48879371689454,4.912654885736052
LP_A01890,Female,Yes,1,Graduate,No,6940,3372,139,300,1.0,Urban,Y,10312,9.24116051431607,4.941642422609304
LP_A01038,Male,Yes,1,Graduate,No,6737,1525,170,360,1.0,Urban,Y,8262,9.019542996701185,5.14166355650266
LP_R07604,Female,No,3+,Not Graduate,No,2764,5,262,180,0.0,Rural,N,2769,7.926602599181384,5.572154032177765
LP_R02557,Female,No,2,Graduate,No,3087,0,162,120,0.0,Urban,N,3087,8.035278911144667,5.093750200806762
LP_A04073,Male,Yes,0,Graduate,No,9448,4636,151,300,1.0,Rural,Y,14084,9.552865680310473,5.0238805208462765
LP_A07442,Female,No,0,Graduate,No,7848,4189,89,360,1.0,Urban,Y,12037,9.395823592107716,4.499809670330265
LP_A09999,Male,Yes,3+,Not Graduate,No,8060,1887,108,360,1.0,Semiurban,Y,9947,9.205126804923296,4.6913478822291435
LP_A01870,Male,Yes,1,Graduate,No,10273,1905,34,360,1.0,Semiurban,Y,12178,9.407468436087111,3.5553480614894135
LP_R05196,Female,No,0,Graduate,No,3156,2525,52,240,0.0,Rural,N,5681,8.645058562414134,3.970291913552122
LP_A05894,Male,Yes,0,Graduate,No,10236,2635,99,240,1.0,Semiurban,Y,12871,9.46280968867222,4.605170185988092
